,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
183,tt1204975,Last Vegas,Last Vegas,2013,105.0,"Comedy,Drama",6.6,121409,Last Vegas,CBS,63900000.0,70500000,2013
184,tt1204977,Ouija,Ouija,2014,89.0,"Horror,Mystery,Thriller",4.5,44054,Ouija,Uni.,50900000.0,52700000,2014
185,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",6.2,114913,Jack Ryan: Shadow Recruit,Par.,50600000.0,84900000,2014
186,tt1206543,Out of the Furnace,Out of the Furnace,2013,116.0,"Crime,Drama,Thriller",6.8,99037,Out of the Furnace,Rela.,11300000.0,4300000,2013
187,tt1210166,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",7.6,326657,Moneyball,Sony,75600000.0,34600000,2011
188,tt1210819,The Lone Ranger,The Lone Ranger,2013,150.0,"Action,Adventure,Western",6.4,208827,The Lone Ranger,BV,89300000.0,171200000,2013
189,tt1211837,Doctor Strange,Doctor Strange,2016,115.0,"Action,Adventure,Fantasy",7.5,514510,Doctor Strange,BV,232600000.0,445100000,2016
190,tt1211956,Escape Plan,Escape Plan,2013,115.0,"Action,Crime,Mystery",6.7,211587,Escape Plan,LG/S,25100000.0,112200000,2013
191,tt1212419,Hereafter,Hereafter,2010,129.0,"Drama,Fantasy,Romance",6.5,87288,Hereafter,WB,32700000.0,72500000,2010
192,tt1212450,Lawless,Lawless,2012,116.0,"Crime,Drama",7.3,214055,Lawless,Wein.,37400000.0,16300000,2012
193,tt1213012,Alpha and Omega,Alpha and Omega,2010,90.0,"Adventure,Animation,Comedy",5.3,12463,Alpha and Omega,LGF,25100000.0,25400000,2010
194,tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",7.4,120009,First Man,Uni.,44900000.0,60800000,2018
195,tt1213663,The World's End,The World's End,2013,109.0,"Action,Comedy,Sci-Fi",7.0,235308,The World's End,Focus,26000000.0,20100000,2013
196,tt1216475,Cars 2,Cars 2,2011,106.0,"Adventure,Animation,Comedy",6.2,138914,Cars 2,BV,191500000.0,370700000,2011
197,tt1216492,Leap Year,Leap Year,2010,100.0,"Comedy,Romance",6.5,86125,Leap Year,Uni.,25900000.0,6700000,2010
198,tt1537401,Leap Year,Año bisiesto,2010,94.0,"Drama,Romance",5.9,2211,Leap Year,Uni.,25900000.0,6700000,2010
199,tt1217209,Brave,Brave,2012,93.0,"Adventure,Animation,Comedy",7.1,338728,Brave,BV,237300000.0,303200000,2012
200,tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490,Limitless,Rela.,79200000.0,82600000,2011
201,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010,97.0,"Action,Adventure,Animation",7.0,73790,Legend of the Guardians: The Owls of Ga'Hoole,WB,55700000.0,84400000,2010
202,tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",5.9,153270,Resident Evil: Afterlife,SGem,60100000.0,240100000,2010
203,tt1222815,Chimpanzee,Chimpanzee,2012,78.0,Documentary,7.2,5539,Chimpanzee,BV,29000000.0,5900000,2012
204,tt1222817,Zookeeper,Zookeeper,2011,102.0,"Comedy,Family,Romance",5.2,52396,Zookeeper,Sony,80400000.0,89500000,2011
205,tt1223236,African Cats,African Cats,2011,89.0,"Adventure,Documentary",7.6,5784,African Cats,BV,15400000.0,15400000,2011
206,tt1226229,Get Him to the Greek,Get Him to the Greek,2010,109.0,"Adventure,Comedy,Music",6.4,161653,Get Him to the Greek,Uni.,61000000.0,30300000,2010
207,tt1226273,Edge of Darkness,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",6.6,84753,Edge of Darkness,WB,43300000.0,37800000,2010
208,tt1228705,Iron Man 2,Iron Man 2,2010,124.0,"Action,Adventure,Sci-Fi",7.0,657690,Iron Man 2,Par.,312400000.0,311500000,2010
209,tt1228987,Let Me In,Let Me In,2010,116.0,"Drama,Fantasy,Horror",7.1,107012,Let Me In,Over.,12100000.0,12000000,2010
210,tt1229238,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011,132.0,"Action,Adventure,Thriller",7.4,428142,Mission: Impossible - Ghost Protocol,Par.,209400000.0,485300000,2011
211,tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119.0,Comedy,6.3,156116,Anchorman 2: The Legend Continues,Par.,125200000.0,46300000,2013
212,tt1229822,Jane Eyre,Jane Eyre,2011,120.0,"Drama,Romance",7.4,74998,Jane Eyre,Focus,11200000.0,23500000,2011
213,tt1231583,Due Date,Due Date,2010,95.0,"Adventure,Comedy",6.5,303523,Due Date,WB,100500000.0,111200000,2010
214,tt1231587,Hot Tub Time Machine,Hot Tub Time Machine,2010,101.0,"Comedy,Sci-Fi",6.4,153962,Hot Tub Time Machine,MGM,50300000.0,14300000,2010
215,tt1232200,That's My Boy,That's My Boy,2012,116.0,Comedy,5.6,83009,That's My Boy,Sony,36900000.0,20800000,2012
216,tt1232829,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",7.2,477771,21 Jump Street,Sony,138400000.0,63100000,2012
217,tt1234654,Greenberg,Greenberg,2010,107.0,"Comedy,Drama,Romance",6.1,33702,Greenberg,Focus,4200000.0,1900000,2010
218,tt1235189,Wild Target,Wild Target,2010,98.0,"Action,Comedy,Crime",6.8,33915,Wild Target,Free,109000.0,3300000,2010
219,tt1240982,Your Highness,Your Highness,2011,102.0,"Adventure,Comedy,Fantasy",5.5,92940,Your Highness,Uni.,21600000.0,3300000,2011
220,tt1242432,I Spit on Your Grave,I Spit on Your Grave,2010,108.0,"Horror,Thriller",6.3,68592,I Spit on Your Grave,Anch.,93100.0,480000,2010
221,tt1242460,We Need to Talk About Kevin,We Need to Talk About Kevin,2011,112.0,"Drama,Mystery,Thriller",7.5,123619,We Need to Talk About Kevin,Osci.,1700000.0,4300000,2011
222,tt1243957,The Tourist,The Tourist,2010,103.0,"Action,Adventure,Thriller",6.0,206714,The Tourist,Sony,67600000.0,210700000,2010
223,tt1243974,Aloha,Aloha,2015,105.0,"Comedy,Drama,Romance",5.4,54646,Aloha,Sony,21100000.0,5200000,2015
224,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,106.0,Drama,6.5,15673,Extraordinary Measures,CBS,12100000.0,3100000,2010
225,tt1244754,Conviction,Conviction,2010,107.0,"Biography,Crime,Drama",7.2,39771,Conviction,FoxS,6800000.0,2900000,2010
226,tt1250777,Kick-Ass,Kick-Ass,2010,117.0,"Action,Comedy",7.6,497363,Kick-Ass,LGF,48100000.0,48100000,2010
227,tt1253864,Immortals,Immortals,2011,110.0,"Action,Drama,Fantasy",6.0,152992,Immortals,Rela.,83500000.0,143400000,2011
228,tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012,95.0,Action,5.4,58185,The Man with the Iron Fists,Uni.,15600000.0,4099999,2012
229,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",7.0,69648,Den of Thieves,STX,44900000.0,35600000,2018
230,tt1261945,Sex and the City 2,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",4.4,69199,Sex and the City 2,WB (NL),95300000.0,193000000,2010
231,tt1262416,Scream 4,Scream 4,2011,111.0,"Horror,Mystery",6.2,118779,Scream 4,W/Dim.,38200000.0,59000000,2011
232,tt1265990,The Roommate,The Roommate,2011,91.0,"Drama,Thriller",4.9,33062,The Roommate,SGem,37300000.0,3200000,2011
233,tt1268204,Waste Land,Waste Land,2010,99.0,Documentary,7.9,8007,Waste Land,Arth.,188000.0,88700,2010
234,tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,2011,90.0,"Adventure,Comedy",6.3,62151,A Very Harold & Kumar 3D Christmas,WB,35100000.0,326000,2011
235,tt1270798,X-Men: First Class,X: First Class,2011,131.0,"Action,Adventure,Sci-Fi",7.7,608930,X-Men: First Class,Fox,146400000.0,207200000,2011
236,tt1272878,2 Guns,2 Guns,2013,109.0,"Action,Comedy,Crime",6.7,182025,2 Guns,Uni.,75600000.0,56300000,2013
237,tt1273678,The Spy Next Door,The Spy Next Door,2010,94.0,"Action,Comedy,Family",5.5,36767,The Spy Next Door,LGF,24300000.0,20900000,2010
238,tt1274300,The Tempest,The Tempest,2010,110.0,"Comedy,Drama,Fantasy",5.4,7073,The Tempest,Mira.,278000.0,68700,2010
239,tt1683003,The Tempest,The Tempest,2010,131.0,Drama,7.8,94,The Tempest,Mira.,278000.0,68700,2010
240,tt1276104,Looper,Looper,2012,113.0,"Action,Crime,Drama",7.4,500595,Looper,TriS,66500000.0,110000000,2012
241,tt1276419,A Royal Affair,En kongelig affære,2012,137.0,"Biography,Drama,History",7.6,40993,A Royal Affair,Magn.,1500000.0,6000000,2012
242,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",6.8,146858,Madagascar 3: Europe's Most Wanted,P/DW,216400000.0,530500000,2012
243,tt1278379,Jack Goes Boating,Jack Goes Boating,2010,91.0,"Drama,Romance",6.4,7644,Jack Goes Boating,Over.,542000.0,77600,2010
244,tt1279935,Date Night,Date Night,2010,88.0,"Comedy,Crime,Romance",6.3,144683,Date Night,Fox,98700000.0,53600000,2010
245,tt1282140,Easy A,Easy A,2010,92.0,"Comedy,Drama,Romance",7.1,330125,Easy A,SGem,58400000.0,16600000,2010
246,tt1284575,Bad Teacher,Bad Teacher,2011,92.0,"Comedy,Romance",5.7,181189,Bad Teacher,Sony,100300000.0,115900000,2011
247,tt1285016,The Social Network,The Social Network,2010,120.0,"Biography,Drama",7.7,568578,The Social Network,Sony,97000000.0,128000000,2010
248,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,"Action,Comedy,Family",4.3,12642,Cats & Dogs: The Revenge of Kitty Galore,WB,43600000.0,68900000,2010
249,tt1291465,Raajneeti,Raajneeti,2010,163.0,"Crime,Drama",7.2,15214,Raajneeti,UTV,1500000.0,11100000,2010
250,tt1291584,Warrior,Warrior,2011,140.0,"Drama,Sport",8.2,403755,Warrior,LGF,13700000.0,9400000,2011
251,tt1292566,How to Be Single,How to Be Single,2016,110.0,"Comedy,Drama,Romance",6.1,74329,How to Be Single,WB (NL),46800000.0,65500000,2016
252,tt1294136,As Good as Dead,As Good as Dead,2010,100.0,"Crime,Thriller",5.2,1441,As Good as Dead,First,2000.0,53600,2010
253,tt1294226,The Last Song,The Last Song,2010,107.0,"Drama,Music,Romance",6.0,74914,The Last Song,BV,63000000.0,26100000,2010
254,tt1298649,The Watch,The Watch,2012,102.0,"Action,Comedy,Horror",5.7,115757,The Watch,Fox,35400000.0,32900000,2012
255,tt1298650,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,136.0,"Action,Adventure,Fantasy",6.6,447624,Pirates of the Caribbean: On Stranger Tides,BV,241100000.0,804600000,2011
256,tt1300854,Iron Man 3,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",7.2,692794,Iron Man 3,BV,409000000.0,805800000,2013
257,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90.0,"Action,Adventure,Animation",7.2,228465,Kung Fu Panda 2,P/DW,165200000.0,500400000,2011
258,tt1302067,Yogi Bear,Yogi Bear,2010,80.0,"Adventure,Animation,Comedy",4.6,18934,Yogi Bear,WB,100200000.0,101300000,2010
259,tt1305583,Our Family Wedding,Our Family Wedding,2010,103.0,"Comedy,Romance",4.9,6417,Our Family Wedding,FoxS,20300000.0,1200000,2010
260,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",5.4,19823,Mars Needs Moms,BV,21400000.0,17600000,2011
261,tt1306980,50/50,50/50,2011,100.0,"Comedy,Drama,Romance",7.7,300475,50/50,Sum.,35000000.0,4200000,2011
262,tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,101.0,"Adventure,Comedy,Drama",6.7,102047,Seeking a Friend for the End of the World,Focus,7100000.0,2600000,2012
263,tt1308728,The Happytime Murders,The Happytime Murders,2018,91.0,"Action,Comedy,Crime",5.3,16988,The Happytime Murders,STX,20700000.0,6800000,2018
264,tt1313092,Animal Kingdom,Animal Kingdom,2010,113.0,"Crime,Drama",7.3,51576,Animal Kingdom,SPC,1000000.0,5700000,2010
265,tt1314655,Devil,Devil,2010,80.0,"Horror,Mystery,Thriller",6.2,122080,Devil,Uni.,33600000.0,29100000,2010
266,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,105.0,"Action,Drama,Sci-Fi",7.6,473020,Rise of the Planet of the Apes,Fox,176800000.0,305000000,2011
267,tt1320244,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",5.6,45815,The Last Exorcism,LGF,41000000.0,26700000,2010
268,tt1320253,The Expendables,The Expendables,2010,103.0,"Action,Adventure,Thriller",6.5,307897,The Expendables,LGF,103100000.0,171400000,2010
269,tt1320261,Gulliver's Travels,Gulliver's Travels,2010,85.0,"Adventure,Comedy,Family",4.9,61178,Gulliver's Travels,Fox,42800000.0,194600000,2010
270,tt1321860,The Beaver,The Beaver,2011,91.0,Drama,6.7,45173,The Beaver,Sum.,971000.0,6300000,2011
271,tt1321870,Gangster Squad,Gangster Squad,2013,113.0,"Action,Crime,Drama",6.7,195560,Gangster Squad,WB,46000000.0,59200000,2013
272,tt1322269,August: Osage County,August: Osage County,2013,121.0,"Comedy,Drama",7.2,79383,August: Osage County,Wein.,37700000.0,36500000,2013
273,tt1322312,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance",6.3,54421,Going the Distance,WB (NL),17800000.0,24200000,2010
274,tt1323594,Despicable Me,Despicable Me,2010,95.0,"Animation,Comedy,Family",7.7,464511,Despicable Me,Uni.,251500000.0,291600000,2010
275,tt1324055,The Mill and the Cross,Mlyn i krzyz,2011,92.0,"Drama,History",7.0,3519,The Mill and the Cross,KC,312000.0,30300,2011
276,tt1325004,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,124.0,"Adventure,Drama,Fantasy",5.0,211733,The Twilight Saga: Eclipse,Sum.,300500000.0,398000000,2010
277,tt1327194,The Lucky One,The Lucky One,2012,101.0,"Drama,Romance",6.5,94359,The Lucky One,WB,60500000.0,38900000,2012
278,tt1327709,Cyrus,Cyrus,2010,87.0,"Crime,Horror,Mystery",4.7,944,Cyrus,FoxS,7500000.0,2500000,2010
279,tt1336617,Cyrus,Cyrus,2010,91.0,"Comedy,Drama,Romance",6.3,32457,Cyrus,FoxS,7500000.0,2500000,2010
280,tt1327773,Lee Daniels' The Butler,The Butler,2013,132.0,"Biography,Drama",7.2,102468,Lee Daniels' The Butler,Wein.,116600000.0,60000000,2013
281,tt1333125,Movie 43,Movie 43,2013,94.0,Comedy,4.3,92980,Movie 43,Rela.,8800000.0,23600000,2013
282,tt1334260,Never Let Me Go,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",7.1,130084,Never Let Me Go,FoxS,2400000.0,7000000,2010
283,tt1334470,Raavan,Raavan,2010,130.0,"Action,Adventure,Crime",5.4,3847,Raavan,Relbig.,709000.0,648000,2010
284,tt1335975,47 Ronin,47 Ronin,2013,128.0,"Action,Adventure,Drama",6.3,135754,47 Ronin,Uni.,38400000.0,113400000,2013
285,tt1336608,Rock of Ages,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",5.9,69910,Rock of Ages,WB (NL),38500000.0,20900000,2012
286,tt1341167,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama",7.3,66209,Four Lions,Drft.,305000.0,4400000,2010
287,tt1341188,How Do You Know,How Do You Know,2010,121.0,"Comedy,Drama,Romance",5.4,41072,How Do You Know,Sony,30200000.0,18500000,2010
288,tt1343727,Dredd,Dredd,2012,95.0,"Action,Crime,Sci-Fi",7.1,234616,Dredd,LGF,13400000.0,22200000,2012
289,tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,164.0,"Action,Thriller",8.4,1387769,The Dark Knight Rises,WB,448100000.0,636800000,2012
290,tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",6.3,123127,Jack the Giant Slayer,WB (NL),65200000.0,132500000,2013
291,tt1355630,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",6.8,107625,If I Stay,WB (NL),50500000.0,28400000,2014
292,tt1355683,Black Mass,Black Mass,2015,123.0,"Biography,Crime,Drama",6.9,155847,Black Mass,WB,62600000.0,37200000,2015
293,tt1356864,I'm Still Here,I'm Still Here,2010,108.0,"Comedy,Drama,Music",6.2,18606,I'm Still Here,Magn.,409000.0,160000,2010
294,tt1361313,The Extra Man,The Extra Man,2010,108.0,Comedy,5.9,4580,The Extra Man,Magn.,453000.0,4500,2010
295,tt1365519,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",6.3,163560,Tomb Raider,WB,58300000.0,216400000,2018
296,tt1366344,The Sitter,The Sitter,2011,81.0,Comedy,5.7,65575,The Sitter,Fox,30400000.0,4500000,2011
297,tt1366365,The Cold Light of Day,The Cold Light of Day,2012,93.0,"Action,Thriller",4.9,33039,The Cold Light of Day,LG/S,3800000.0,13100000,2012
298,tt1368440,Branded,Branded,2012,106.0,"Drama,Fantasy,Thriller",4.7,8480,Branded,RAtt.,354000.0,3400000,2012
299,tt1371111,Cloud Atlas,Cloud Atlas,2012,172.0,"Action,Drama,Mystery",7.4,326473,Cloud Atlas,WB,27100000.0,103400000,2012
300,tt1371155,Made in Dagenham,Made in Dagenham,2010,113.0,"Biography,Comedy,Drama",7.2,13121,Made in Dagenham,SPC,1100000.0,11300000,2010
301,tt1373156,Karthik Calling Karthik,Karthik Calling Karthik,2010,135.0,"Drama,Mystery,Thriller",7.0,9257,Karthik Calling Karthik,Eros,286000.0,7100,2010
302,tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",5.8,46187,Pride and Prejudice and Zombies,SGem,10900000.0,5500000,2016
303,tt1375666,Inception,Inception,2010,148.0,"Action,Adventure,Sci-Fi",8.8,1841066,Inception,WB,292600000.0,535700000,2010
304,tt1375670,Grown Ups,Grown Ups,2010,102.0,Comedy,6.0,210377,Grown Ups,Sony,162000000.0,109400000,2010
305,tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",7.1,227616,The Adjustment Bureau,Uni.,62500000.0,65400000,2011
306,tt1385867,Cop Out,Cop Out,2010,107.0,"Action,Comedy,Crime",5.6,81656,Cop Out,WB,44900000.0,10700000,2010
307,tt1386588,The Other Guys,The Other Guys,2010,107.0,"Action,Comedy,Crime",6.7,221664,The Other Guys,Sony,119200000.0,51200000,2010
308,tt1386697,Suicide Squad,Suicide Squad,2016,123.0,"Action,Adventure,Fantasy",6.0,533039,Suicide Squad,WB,325100000.0,421700000,2016
309,tt1389072,Downsizing,Downsizing,2017,135.0,"Drama,Sci-Fi",5.7,74815,Downsizing,Par.,24400000.0,30600000,2017
310,tt1389127,Texas Killing Fields,Texas Killing Fields,2011,105.0,"Crime,Drama,History",5.7,17413,Texas Killing Fields,Anch.,45500.0,912000,2011
311,tt1389137,We Bought a Zoo,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",7.1,126849,We Bought a Zoo,Fox,75600000.0,44500000,2011
312,tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",5.1,4729,When the Bough Breaks,SGem,29700000.0,911000,2016
313,tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",6.9,108628,In the Heart of the Sea,WB,25000000.0,68900000,2015
314,tt1392170,The Hunger Games,The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",7.2,795227,The Hunger Games,LGF,408000000.0,286400000,2012
315,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",8.1,780910,Mad Max: Fury Road,WB,153600000.0,224800000,2015
316,tt1392197,Marmaduke,Marmaduke,2010,87.0,"Comedy,Family",4.2,13283,Marmaduke,Fox,33600000.0,50100000,2010
317,tt1392214,Prisoners,Prisoners,2013,153.0,"Crime,Drama,Mystery",8.1,526273,Prisoners,WB,61000000.0,61100000,2013
318,tt1392744,Chance Pe Dance,Chance Pe Dance,2010,122.0,"Comedy,Drama,Musical",4.7,2501,Chance Pe Dance,UTV,169000.0,24300,2010
319,tt1396218,Mr. Popper's Penguins,Mr. Popper's Penguins,2011,94.0,"Comedy,Family,Fantasy",6.0,80540,Mr. Popper's Penguins,Fox,68200000.0,119100000,2011
320,tt1396484,It,It,2017,135.0,"Horror,Thriller",7.4,359123,It,WB (NL),327500000.0,372900000,2017
321,tt1397280,Taken 2,Taken 2,2012,92.0,"Action,Thriller",6.3,273106,Taken 2,Fox,139900000.0,236300000,2012
322,tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012,94.0,"Action,Adventure,Comedy",5.8,83507,Journey 2: The Mysterious Island,WB (NL),103900000.0,231400000,2012
323,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,147.0,"Biography,Drama,History",7.9,165307,Straight Outta Compton,Uni.,161200000.0,40400000,2015
324,tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,154.0,"Action,Adventure,Sci-Fi",6.2,366409,Transformers: Dark of the Moon,P/DW,352400000.0,771400000,2011
325,tt1399683,Winter's Bone,Winter's Bone,2010,100.0,"Drama,Mystery",7.2,127751,Winter's Bone,RAtt.,6500000.0,7300000,2010
326,tt1401143,Rare Exports: A Christmas Tale,Rare Exports,2010,84.0,"Adventure,Fantasy,Horror",6.7,23923,Rare Exports: A Christmas Tale,Osci.,236000.0,3800000,2010
327,tt1401152,Unknown,Unknown,2011,113.0,"Action,Mystery,Thriller",6.9,235167,Unknown,WB,63700000.0,67099999,2011
328,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",5.9,38396,Happy Feet Two,WB,64000000.0,86400000,2011
329,tt1403865,True Grit,True Grit,2010,110.0,"Adventure,Drama,Western",7.6,284034,True Grit,Par.,171200000.0,81000000,2010
330,tt1403981,Remember Me,Remember Me,2010,113.0,"Drama,Romance",7.1,129443,Remember Me,Sum.,19100000.0,37000000,2010
331,tt1403988,The Romantics,The Romantics,2010,95.0,"Comedy,Drama,Romance",5.1,11069,The Romantics,FOAK,107000.0,17300,2010
332,tt1405500,For Colored Girls,For Colored Girls,2010,133.0,Drama,6.1,6728,For Colored Girls,LGF,37700000.0,17300,2010
333,tt1407061,Just Wright,Just Wright,2010,100.0,"Comedy,Romance,Sport",5.9,12466,Just Wright,FoxS,21500000.0,29900,2010
334,tt1407084,Twelve,Twelve,2010,93.0,"Action,Crime,Drama",5.7,11533,Twelve,Hann.,184000.0,2400000,2010
335,tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",7.7,445535,Star Trek Into Darkness,Par.,228800000.0,238600000,2013
336,tt1408253,Ride Along,Ride Along,2014,99.0,"Action,Comedy,Crime",6.2,94529,Ride Along,Uni.,134900000.0,19500000,2014
337,tt1411238,No Strings Attached,No Strings Attached,2011,108.0,"Comedy,Romance",6.2,197663,No Strings Attached,Par.,70700000.0,78600000,2011
338,tt1411250,Riddick,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",6.4,144821,Riddick,Uni.,42000000.0,56300000,2013
339,tt1411697,The Hangover Part II,The Hangover Part II,2011,102.0,"Comedy,Mystery",6.5,432800,The Hangover Part II,WB,254500000.0,332300000,2011
340,tt1411704,Hop,Hop,2011,95.0,"Adventure,Animation,Comedy",5.4,28893,Hop,Uni.,108100000.0,75900000,2011
341,tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751,Table 19,FoxS,3600000.0,1400000,2017
342,tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",6.6,50155,12 Strong,WB,45800000.0,21600000,2018
343,tt1413495,Paranoia,Paranoia,2013,106.0,"Drama,Thriller",5.7,33149,Paranoia,Rela.,7400000.0,6400000,2013
344,tt1414382,You Again,You Again,2010,105.0,"Comedy,Family,Romance",5.8,46690,You Again,BV,25700000.0,6300000,2010
345,tt1415283,Nanny McPhee Returns,Nanny McPhee and the Big Bang,2010,109.0,"Comedy,Family,Fantasy",6.1,25048,Nanny McPhee Returns,Uni.,29000000.0,64200000,2010
346,tt1418377,"I, Frankenstein","I, Frankenstein",2014,92.0,"Action,Fantasy,Horror",5.1,74910,"I, Frankenstein",LGF,19100000.0,52100000,2014
347,tt1421051,Somewhere,Somewhere,2010,97.0,"Comedy,Drama",6.3,40250,Somewhere,Focus,1800000.0,12200000,2010
348,tt1423995,Stone,Stone,2010,105.0,"Drama,Thriller",5.4,38667,Stone,Over.,1800000.0,7700000,2010
349,tt1424381,Predators,Predators,2010,107.0,"Action,Adventure,Sci-Fi",6.4,199764,Predators,Fox,52000000.0,75200000,2010
350,tt1425922,Black Nativity,Black Nativity,2013,93.0,"Drama,Family,Music",4.6,1901,Black Nativity,FoxS,7000000.0,436000,2013
351,tt1426329,Lovelace,Lovelace,2013,93.0,"Biography,Drama",6.2,35957,Lovelace,RTWC,357000.0,1200000,2013
352,tt1428459,We Are Family,We Are Family,2010,115.0,"Drama,Family",5.6,2614,We Are Family,UTV,638000.0,393000,2010
353,tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286,The Wolverine,Fox,132600000.0,282300000,2013
354,tt1430607,Arthur Christmas,Arthur Christmas,2011,97.0,"Adventure,Animation,Comedy",7.1,45439,Arthur Christmas,Sony,46500000.0,101000000,2011
355,tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime",5.7,37528,Brick Mansions,Rela.,20400000.0,48500000,2014
356,tt1430615,Big Miracle,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,17585,Big Miracle,Uni.,20200000.0,4600000,2012
357,tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,88.0,"Adventure,Animation,Comedy",6.7,41958,The Pirates! Band of Misfits,Sony,31100000.0,92000000,2012
358,tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",8.0,820847,Deadpool,Fox,363100000.0,420000000,2016
359,tt1431122,No Problem,No Problem,2010,139.0,"Action,Comedy,Crime",4.2,1880,No Problem,Eros,285000.0,369000,2010
360,tt1431181,Another Year,Another Year,2010,129.0,"Comedy,Drama",7.3,26273,Another Year,SPC,3200000.0,16500000,2010
361,tt1433108,Faster,Faster,2010,98.0,"Action,Crime,Drama",6.5,93618,Faster,CBS,23200000.0,12400000,2010
362,tt1433822,The Apparition,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112,The Apparition,WB,4900000.0,4700000,2012
363,tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",6.9,191621,Rio,Fox,143600000.0,341000000,2011
364,tt1438254,Charlie St. Cloud,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",6.5,55016,Charlie St. Cloud,Uni.,31200000.0,17000000,2010
365,tt1438298,Guzaarish,Guzaarish,2010,126.0,Drama,7.5,15402,Guzaarish,UTV,1000000.0,695000,2010
366,tt1440129,Battleship,Battleship,2012,131.0,"Action,Adventure,Sci-Fi",5.8,225342,Battleship,Uni.,65400000.0,237600000,2012
